"ensembl_gene_id","mgi_symbol","hg_ensembl_gene_id","hgnc_symbol","description","max_cat","t50_cat","group_1","group_2","avg_max","avg_min","avg_fc","avg_t50","H3K27me3_bin","H3K27me3","H3K4me3_bin","H3K4me3"
"ENSMUSG00000079386","Gm3173",NA,NA,"predicted gene 3173 [Source:MGI Symbol;Acc:MGI:3781352]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.737941,21.71334,0,0.0122432505126483,0,0.071565559993731
"ENSMUSG00000090872","Gm3239",NA,NA,"predicted gene 3239 [Source:MGI Symbol;Acc:MGI:3781417]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.147366,22.06316,0,0.00658258189987569,0,0.0124487123045204
"ENSMUSG00000079364","Gm3558",NA,NA,"predicted gene 3558 [Source:MGI Symbol;Acc:MGI:3781735]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,4.893194,11.74881,0,0.0128974483393543,0,0.0246247353694665
"ENSMUSG00000091754","Gm3636",NA,NA,"predicted gene 3636 [Source:MGI Symbol;Acc:MGI:3781812]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.768932,7.802596,0,0.0179058313083726,0,0.0342238221213108
"ENSMUSG00000090691","Gm3667",NA,NA,"predicted gene 3667 [Source:MGI Symbol;Acc:MGI:3781843]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.357261,18.70458,0,0.193878242309426,0,0.430831198309467
"ENSMUSG00000091472","Gm3739",NA,NA,"predicted gene 3739 [Source:MGI Symbol;Acc:MGI:3781914]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.201517,21.39906,0,0.1467608908252,1,0.485393791952718
"ENSMUSG00000091617","Gm3752",NA,NA,"predicted gene 3752 [Source:MGI Symbol;Acc:MGI:3781927]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,5.460533,7.555968,0,0.0187049023648314,0,0.0361063883864037
"ENSMUSG00000078377","Gm4294",NA,NA,"predicted gene 4294 [Source:MGI Symbol;Acc:MGI:3782472]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.072428,13.06227,0,0.0261532450885983,0,0.12614211991583
"ENSMUSG00000091970","Gm4868",NA,NA,"predicted gene 4868 [Source:MGI Symbol;Acc:MGI:3648712]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.289487,7.537202,0,0.151302382475265,0,0.26391943263233
"ENSMUSG00000064052","Gm5089",NA,NA,"predicted gene 5089 [Source:MGI Symbol;Acc:MGI:3644731]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.701349,7.857205,0,0.221569358367196,1,0.785950884498588
"ENSMUSG00000056219","Gm5423",NA,NA,"predicted gene 5423 [Source:MGI Symbol;Acc:MGI:3643175]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.216642,5.534789,0,0.117851062300259,0,0.179068399627662
"ENSMUSG00000056089","Gm5468",NA,NA,"predicted gene 5468 [Source:MGI Symbol;Acc:MGI:3648948]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.037248,11.17065,0,0.257881229038498,1,0.853923574197268
"ENSMUSG00000090602","Gm5611",NA,NA,"predicted gene 5611 [Source:MGI Symbol;Acc:MGI:3647121]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.576442,7.71111,0,0.0917373581174145,0,0.244128049458162
"ENSMUSG00000083311","Gm5643",NA,NA,NA,"E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.155677,17.08965,0,0.111766175700385,0,0.140482240246759
"ENSMUSG00000021927","Gm5803",NA,NA,NA,"E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.539334,20.32336,0,0.123942940126516,0,0.256926888608496
"ENSMUSG00000072978","Gm5830",NA,NA,"predicted pseudogene 5830 [Source:MGI Symbol;Acc:MGI:3647375]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.380543,9.273049,0,0.0995302644211559,0,0.225609901435341
"ENSMUSG00000062588","Gm6104",NA,NA,"predicted gene 6104 [Source:MGI Symbol;Acc:MGI:3648587]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.659028,23.31484,0,0.125942746363307,0,0.31875969389023
"ENSMUSG00000061669","Gm6404",NA,NA,"predicted gene 6404 [Source:MGI Symbol;Acc:MGI:3648994]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.157699,7.62186,0,0.0793234252392665,0,0.134957463656781
"ENSMUSG00000091549","Gm6548",NA,NA,NA,"E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.131221,18.53248,0,0.175803244603129,0,0.345559858014949
"ENSMUSG00000090544","Gm6576",NA,NA,"predicted gene 6576 [Source:MGI Symbol;Acc:MGI:3646644]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.517991,7.786436,0,0.120232128218808,0,0.184692735638467
"ENSMUSG00000091269","Gm6682",NA,NA,NA,"E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.509062,11.07051,0,0.14368455558787,0,0.207835103853741
"ENSMUSG00000063514","Gm6756",NA,NA,"predicted gene 6756 [Source:MGI Symbol;Acc:MGI:3647509]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,22,2.721672,5.67461,0,0.0946723356337291,0,0.188170469422558
"ENSMUSG00000057605","Gm6807",NA,NA,"predicted gene 6807 [Source:MGI Symbol;Acc:MGI:3649145]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.113796,15.8371,0,0.111964537112227,0,0.200683506078081
"ENSMUSG00000074780","Gm6843","ENSG00000110200","ANAPC15","predicted pseudogene 6843 [Source:MGI Symbol;Acc:MGI:3646302]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.476839,19.31385,0,0.17415521961012,0,0.203343122914634
"ENSMUSG00000075549","Gm6878",NA,NA,"predicted gene 6878 [Source:MGI Symbol;Acc:MGI:3644701]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,5.324692,6.517625,0,0.0997831244287359,0,0.191382884671353
"ENSMUSG00000069986","Gm8054",NA,NA,"predicted pseudogene 8054 [Source:MGI Symbol;Acc:MGI:3643693]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.436232,7.209908,0,0.0728112052608312,0,0.121195080173778
"ENSMUSG00000027694","Gm8325",NA,NA,"predicted pseudogene 8325 [Source:MGI Symbol;Acc:MGI:3644852]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.541192,22.45261,0,0.0833617774105773,0,0.163423521649887
"ENSMUSG00000059751","Gm9000",NA,NA,"predicted gene 9000 [Source:MGI Symbol;Acc:MGI:3643406]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.546682,17.42968,0,0.134123869379982,0,0.238075977398349
"ENSMUSG00000063328","Gm9396",NA,NA,"predicted gene 9396 [Source:MGI Symbol;Acc:MGI:3645563]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,3.116112,14.43969,0,0.0891043395518357,0,0.178305067558536
"ENSMUSG00000045075","Gm9796",NA,NA,"predicted gene 9796 [Source:MGI Symbol;Acc:MGI:3648412]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.104559,5.973254,0,0.171377134162258,0,0.290080034875406
"ENSMUSG00000050621","Gm9846",NA,NA,"predicted gene 9846 [Source:MGI Symbol;Acc:MGI:3704345]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,5.582223,18.06233,0,0.116431503311589,0,0.220564906087169
"ENSMUSG00000055323","Gm9967",NA,NA,"predicted gene 9967 [Source:MGI Symbol;Acc:MGI:3704300]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,3.128944,5.360569,0,0.172879345491496,1,0.63478928651521
"ENSMUSG00000036246","Gmip","ENSG00000089639","GMIP","Gem-interacting protein [Source:MGI Symbol;Acc:MGI:1926066]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.045372,9.756754,0,0.19717412027895,1,0.526790444622972
"ENSMUSG00000020372","Gnb2l1","ENSG00000204628","RACK1","guanine nucleotide binding protein (G protein), beta polypeptide 2 like 1 [Source:MGI Symbol;Acc:MGI:101849]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.131703,14.8094,0,0.193712064495149,1,0.777345928356049
"ENSMUSG00000021303","Gng4","ENSG00000168243","GNG4","guanine nucleotide binding protein (G protein), gamma 4 [Source:MGI Symbol;Acc:MGI:102703]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.395291,5.549084,1,0.427398835250764,1,0.601296745157844
"ENSMUSG00000068523","Gng5",NA,NA,"guanine nucleotide binding protein (G protein), gamma 5 [Source:MGI Symbol;Acc:MGI:109164]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.063082,22.4426,0,0.209004164827672,1,0.75149234484689
"ENSMUSG00000029510","Gpc2","ENSG00000213420","GPC2","glypican 2 (cerebroglycan) [Source:MGI Symbol;Acc:MGI:1919201]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.023747,15.72384,1,0.274052488065122,1,0.683018033288639
"ENSMUSG00000041468","Gpr12","ENSG00000132975","GPR12","G-protein coupled receptor 12 [Source:MGI Symbol;Acc:MGI:101909]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,2.394557,7.622215,1,0.522189928386837,1,0.627462587031366
"ENSMUSG00000066197","Gpr139","ENSG00000180269","GPR139","G protein-coupled receptor 139 [Source:MGI Symbol;Acc:MGI:2685341]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,4.894832,5.88822,1,0.471612190621655,1,0.621042906095068
"ENSMUSG00000043441","Gpr149","ENSG00000174948","GPR149","G protein-coupled receptor 149 [Source:MGI Symbol;Acc:MGI:2443628]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.840119,9.645423,0,0.213683415838249,0,0.264282146815343
"ENSMUSG00000046961","Gpr156","ENSG00000175697","GPR156","G protein-coupled receptor 156 [Source:MGI Symbol;Acc:MGI:2653880]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.290304,7.48982,1,0.411965205737128,1,0.563035498113411
"ENSMUSG00000053164","Gpr21","ENSG00000188394","GPR21","G protein-coupled receptor 21 [Source:MGI Symbol;Acc:MGI:2441890]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.769556,8.398453,0,0.106628523443301,0,0.319512793023078
"ENSMUSG00000040125","Gpr26","ENSG00000154478","GPR26","G protein-coupled receptor 26 [Source:MGI Symbol;Acc:MGI:2441758]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.310243,15.39568,1,0.472356874647236,1,0.574271557656064
"ENSMUSG00000031785","Gpr56","ENSG00000205336","ADGRG1","G protein-coupled receptor 56 [Source:MGI Symbol;Acc:MGI:1340051]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.122133,22.10353,0,0.254696645715096,1,0.664879644060689
"ENSMUSG00000031932","Gpr83","ENSG00000123901","GPR83","G protein-coupled receptor 83 [Source:MGI Symbol;Acc:MGI:95712]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.41622,5.245448,1,0.445187169820113,1,0.576200585848456
"ENSMUSG00000068696","Gpr88","ENSG00000181656","GPR88","G-protein coupled receptor 88 [Source:MGI Symbol;Acc:MGI:1927653]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.864085,7.112595,1,0.448237440874477,1,0.623672727807796
"ENSMUSG00000071531","Gprin2","ENSG00000204175","GPRIN2","G protein regulated inducer of neurite outgrowth 2 [Source:MGI Symbol;Acc:MGI:2444560]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.16701,7.996307,1,0.269221003572275,1,0.570427023502238
"ENSMUSG00000020176","Grb10","ENSG00000106070","GRB10","growth factor receptor bound protein 10 [Source:MGI Symbol;Acc:MGI:103232]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.367446,10.22082,1,0.614096637056002,1,0.66391017568594
"ENSMUSG00000074934","Grem1","ENSG00000166923","GREM1","gremlin 1 [Source:MGI Symbol;Acc:MGI:1344337]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.375259,7.060523,1,0.503006356409634,1,0.636687372365586
"ENSMUSG00000001985","Grik3","ENSG00000163873","GRIK3","glutamate receptor, ionotropic, kainate 3 [Source:MGI Symbol;Acc:MGI:95816]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.592058,12.74348,1,0.613112786605277,1,0.756578266052683
"ENSMUSG00000030098","Grip2","ENSG00000144596","GRIP2","glutamate receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:2681173]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.508702,5.722345,1,0.46562448285319,0,0.429136799971001
"ENSMUSG00000021095","Gsc","ENSG00000133937","GSC","goosecoid homeobox [Source:MGI Symbol;Acc:MGI:95841]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,4.706687,6.466235,1,0.691817706531618,1,0.663919401153419
"ENSMUSG00000027890","Gstm4","ENSG00000168765","GSTM4","glutathione S-transferase, mu 4 [Source:MGI Symbol;Acc:MGI:95862]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.360029,22.02296,0,0.21761837031095,1,0.473166103868357
"ENSMUSG00000004035","Gstm7","ENSG00000213366","GSTM2","glutathione S-transferase, mu 7 [Source:MGI Symbol;Acc:MGI:1915562]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.67531888864892,7.74366572540533,0,0.11919428179286,0,0.36650392903586
"ENSMUSG00000036890","Gtdc1","ENSG00000121964","GTDC1","glycosyltransferase-like domain containing 1 [Source:MGI Symbol;Acc:MGI:2444269]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.634138,22.77086,0,0.185133982648012,1,0.747088199259842
"ENSMUSG00000000031","H19",NA,NA,NA,"E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.920779,13.16809,1,0.364433473470047,0,0.41164748843766
"ENSMUSG00000020086","H2afy2","ENSG00000099284","MACROH2A2","H2A histone family, member Y2 [Source:MGI Symbol;Acc:MGI:3037658]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.580015,20.97334,0,0.228954100755731,1,0.792221163248381
"ENSMUSG00000075297","H60b",NA,NA,"histocompatibility 60b [Source:MGI Symbol;Acc:MGI:3649078]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.379635,6.655732,1,0.407041053533925,1,0.511399688945616
"ENSMUSG00000022367","Has2","ENSG00000170961","HAS2","hyaluronan synthase 2 [Source:MGI Symbol;Acc:MGI:107821]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.319627,7.34618,1,0.368958007800138,1,0.68944103744835
"ENSMUSG00000031910","Has3","ENSG00000103044","HAS3","hyaluronan synthase 3 [Source:MGI Symbol;Acc:MGI:109599]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.089613,11.50261,1,0.455665479083564,1,0.708275489202009
"ENSMUSG00000041840","Haus1","ENSG00000152240","HAUS1","HAUS augmin-like complex, subunit 1 [Source:MGI Symbol;Acc:MGI:2385076]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.345263,22.13707,0,0.174395607637612,1,0.653761607229865
"ENSMUSG00000031371","Haus7","ENSG00000213397","HAUS7","HAUS augmin-like complex, subunit 7 [Source:MGI Symbol;Acc:MGI:1920988]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.147208,16.77951,0,0.207206639833226,1,0.499578871125086
"ENSMUSG00000032338","Hcn4","ENSG00000138622","HCN4","hyperpolarization-activated, cyclic nucleotide-gated K+ 4 [Source:MGI Symbol;Acc:MGI:1298209]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.906081,6.472923,1,0.53924846252736,1,0.748576783454045
"ENSMUSG00000034245","Hdac11","ENSG00000163517","HDAC11","histone deacetylase 11 [Source:MGI Symbol;Acc:MGI:2385252]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.405844,5.816356,1,0.354133188551674,1,0.528205232644139
"ENSMUSG00000019777","Hdac2","ENSG00000196591","HDAC2","histone deacetylase 2 [Source:MGI Symbol;Acc:MGI:1097691]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.451122,22.10221,0,0.227595866750972,1,0.776539279034184
"ENSMUSG00000024454","Hdac3","ENSG00000171720","HDAC3","histone deacetylase 3 [Source:MGI Symbol;Acc:MGI:1343091]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.04368,24.9787,0,0.201096918034955,1,0.725641796547593
"ENSMUSG00000031161","Hdac6","ENSG00000094631","HDAC6","histone deacetylase 6 [Source:MGI Symbol;Acc:MGI:1333752]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.150676,13.91261,0,0.190607425719104,1,0.602477505532046
"ENSMUSG00000025104","Hdgfrp3","ENSG00000166503","HDGFL3","hepatoma-derived growth factor, related protein 3 [Source:MGI Symbol;Acc:MGI:1352760]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.548134,21.94809,1,0.309052045670914,1,0.809321834898957
"ENSMUSG00000019853","Hebp2","ENSG00000051620","HEBP2","heme binding protein 2 [Source:MGI Symbol;Acc:MGI:1860084]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.015742,6.421267,0,0.160903881949057,1,0.507112732276663
"ENSMUSG00000067071","Hes6","ENSG00000144485","HES6","hairy and enhancer of split 6 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859852]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.940145,8.823286,0,0.225414849784825,1,0.748261353954037
"ENSMUSG00000004328","Hif3a","ENSG00000124440","HIF3A","hypoxia inducible factor 3, alpha subunit [Source:MGI Symbol;Acc:MGI:1859778]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.409732,8.990626,0,0.213878934381035,1,0.471810014930713
"ENSMUSG00000056895","Hist3h2ba","ENSG00000196890","H2BC26","histone cluster 3, H2ba [Source:MGI Symbol;Acc:MGI:1925553]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.6069,6.620341,0,0.212599567687884,1,0.742969281033862
"ENSMUSG00000078249","Hmga1-rs1","ENSG00000137309","HMGA1","high mobility group AT-hook I, related sequence 1 [Source:MGI Symbol;Acc:MGI:96161]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.088588,6.830637,1,0.372116456167624,0,0.341164172119013
"ENSMUSG00000024165","Hn1l","ENSG00000206053","JPT2","hematological and neurological expressed 1-like [Source:MGI Symbol;Acc:MGI:1196260]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.42931,20.77983,0,0.22015112897854,1,0.710524688110831
"ENSMUSG00000020069","Hnrnph3","ENSG00000096746","HNRNPH3","heterogeneous nuclear ribonucleoprotein H3 [Source:MGI Symbol;Acc:MGI:1926462]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.092666,18.91316,0,0.180716088711078,1,0.816814916033542
"ENSMUSG00000000942","Hoxa4","ENSG00000197576","HOXA4","homeobox A4 [Source:MGI Symbol;Acc:MGI:96176]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,3.088306,7.293129,1,0.95517652314668,1,0.66562590852977
"ENSMUSG00000048763","Hoxb3","ENSG00000120093","HOXB3","homeobox B3 [Source:MGI Symbol;Acc:MGI:96184]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,5.5373,7.732568,1,0.872790740037694,1,0.609508003945844
